timestamp,open,high,low,close,volume
2022-10-13,127.8714,132.5883,126.152,132.0825,934461
2022-10-14,132.0825,132.9586,130.4862,130.7388,1299279
2022-10-17,130.7388,132.7963,129.2348,130.3475,1197154
2022-10-18,130.3475,132.4209,130.2995,132.3734,771064
2022-10-19,132.3734,133.5819,129.7277,130.7078,1066568
2022-10-20,130.7078,130.7085,128.3151,128.3162,558641
2022-10-21,128.3162,132.4087,127.1521,131.6316,1316758
2022-10-24,131.6316,131.8012,129.7547,129.9225,714061
2022-10-25,129.9225,131.9215,129.7774,131.4562,1153413
2022-10-26,131.4562,135.0395,130.8941,133.6865,1148794
2022-10-27,133.6865,133.9608,133.0798,133.498,1105094
2022-10-28,133.498,134.3405,132.362,133.8208,955675
2022-10-31,133.8208,134.6335,133.427,134.1037,912865
2022-11-01,134.1037,134.9358,132.7249,133.6063,1085586
2022-11-02,133.6063,134.4074,133.2142,134.0938,907300
2022-11-03,134.0938,136.0323,131.4576,133.6929,774525
2022-11-04,133.6929,134.7971,130.7393,131.6026,903853
2022-11-07,131.6026,134.1646,130.0581,133.2213,1092408
2022-11-08,133.2213,134.2817,132.4713,133.9601,1115195
2022-11-09,133.9601,133.9921,131.136,131.1913,1111611
2022-11-10,131.1913,135.4212,130.6951,134.6325,730055
2022-11-11,134.6325,134.6573,133.1372,133.1686,1178033
2022-11-14,133.1686,134.7434,132.3303,134.0121,1006521
2022-11-15,134.0121,134.0595,130.8616,130.8945,1123993
2022-11-16,130.8945,131.1679,128.2063,128.3463,1024857
2022-11-17,128.3463,128.9261,126.8282,127.8633,983983
2022-11-18,127.8633,128.0507,122.9413,123.5229,969864
2022-11-21,123.5229,125.6667,123.2673,124.5848,951298
2022-11-22,124.5848,125.1801,120.9739,121.5237,994031
2022-11-23,121.5237,124.4027,116.3659,118.7967,1087551
2022-11-24,118.7967,119.6935,114.4007,116.475,986875
2022-11-25,116.475,116.9923,114.171,114.644,1055167
2022-11-28,114.644,115.7946,114.5282,115.7401,1131166
2022-11-29,115.7401,116.4798,113.9158,115.1928,961408
2022-11-30,115.1928,118.8164,114.5716,116.9663,547040
2022-12-01,116.9663,121.5045,116.3989,120.9721,1069901
2022-12-02,120.9721,121.529,119.4212,120.0496,886971
2022-12-05,120.0496,121.5611,118.6516,120.3213,975730
2022-12-06,120.3213,124.5635,119.8441,122.805,1084202
2022-12-07,122.805,122.9153,120.7882,120.8434,1169459
2022-12-08,120.8434,122.7875,118.2534,120.1938,1005360
2022-12-09,120.1938,120.4496,116.6544,116.7751,863071
2022-12-12,116.7751,117.1163,115.6865,116.4354,1059039
2022-12-13,116.4354,117.4335,113.9519,114.8447,831691
2022-12-14,114.8447,118.2432,114.5137,117.7495,1027434
2022-12-15,117.7495,122.1143,117.4211,121.0651,1129827
2022-12-16,121.0651,121.2711,120.5659,120.6529,901439
2022-12-19,120.6529,122.7646,120.4745,122.4261,700100
2022-12-20,122.4261,126.5732,121.8661,126.2585,1173300
2022-12-21,126.2585,128.2952,125.8897,126.6378,894409
2022-12-22,126.6378,126.9063,126.3826,126.8467,1298539
2022-12-23,126.8467,132.0973,125.7016,129.952,1177424
2022-12-26,129.952,131.102,129.8732,131.0646,907700
2022-12-27,131.0646,135.6532,130.4936,134.0194,1110938
2022-12-28,134.0194,134.1653,133.857,133.9668,995028
2022-12-29,133.9668,134.619,132.1954,133.3307,846092
2022-12-30,133.3307,133.8306,128.0567,128.471,1047686
2023-01-02,128.471,129.6023,122.8092,123.5564,985850
2023-01-03,123.5564,125.8662,122.0102,124.5907,910858
2023-01-04,124.5907,126.5228,121.7073,122.8364,762757
2023-01-05,122.8364,122.8399,122.507,122.5223,832605
2023-01-06,122.5223,125.4089,122.2408,125.2831,796298
2023-01-09,125.2831,129.4245,122.3738,123.5863,917756
2023-01-10,123.5863,126.3486,122.501,125.6536,1039706
2023-01-11,125.6536,125.6615,119.4261,119.4397,963606
2023-01-12,119.4397,120.3725,119.3659,120.2691,837020
2023-01-13,120.2691,120.7247,117.0429,118.231,1157650
2023-01-16,118.231,118.5548,116.3694,116.8211,1105325
2023-01-17,116.8211,121.8406,115.6494,120.8957,954872
2023-01-18,120.8957,121.2604,120.1549,120.5323,1039353
2023-01-19,120.5323,121.2528,118.9682,119.8601,1110100
2023-01-20,119.8601,121.5879,117.8497,118.4365,918691
2023-01-23,118.4365,119.5278,113.4093,114.8931,1423870
2023-01-24,114.8931,115.1163,113.981,114.6509,950931
2023-01-25,114.6509,119.4497,114.6331,119.4118,951619
2023-01-26,119.4118,123.4661,119.2078,122.8942,818445
2023-01-27,122.8942,124.4542,122.1707,123.5517,1000633
2023-01-30,123.5517,127.0375,123.1352,126.1403,940067
2023-01-31,126.1403,126.5537,125.7521,126.1109,886365
2023-02-01,126.1109,132.0477,124.3333,129.5507,1281718
2023-02-02,129.5507,130.1659,126.4539,127.3726,1085522
2023-02-03,127.3726,127.6638,126.8918,127.2487,1102624
2023-02-06,127.2487,128.6369,126.0133,126.3368,467942
2023-02-07,126.3368,126.5707,124.2226,124.3406,976094
2023-02-08,124.3406,124.5868,123.8482,124.2501,1245354
2023-02-09,124.2501,124.5092,120.658,121.0215,1144450
2023-02-10,121.0215,125.9424,120.9851,125.9301,850337
2023-02-13,125.9301,127.3908,124.6861,126.1903,1010309
2023-02-14,126.1903,127.4418,125.7513,126.1616,675220
2023-02-15,126.1616,126.2815,124.3006,124.3456,1315358
2023-02-16,124.3456,126.9112,122.6002,124.2831,1248819
2023-02-17,124.2831,125.6257,123.2405,123.5662,1088339
2023-02-20,123.5662,124.4854,123.4345,124.3262,928618
2023-02-21,124.3262,126.2144,124.2212,126.1205,1097515
2023-02-22,126.1205,126.1683,122.3852,122.413,825741
2023-02-23,122.413,125.2706,121.6891,123.6724,1114805
2023-02-24,123.6724,127.5498,123.1525,126.0642,1137343
2023-02-27,126.0642,126.3597,125.0378,125.3681,853641
2023-02-28,125.3681,125.4902,121.0,121.0622,945780
2023-03-01,121.0622,122.8866,120.7084,122.6111,931416
2023-03-02,122.6111,122.797,120.7148,120.9154,997057
2023-03-03,120.9154,121.5224,119.985,120.9054,1019804
2023-03-06,120.9054,121.7567,119.2013,121.2061,501877
2023-03-07,121.2061,122.245,117.8803,118.8424,979720
2023-03-08,118.8424,123.6722,118.5659,123.1984,1009970
2023-03-09,123.1984,128.8923,122.1698,126.9005,1214403
2023-03-10,126.9005,128.4957,126.4145,127.6611,1227313
2023-03-13,127.6611,131.6119,127.5133,131.479,1062346
2023-03-14,131.479,133.6716,131.3633,133.459,964482
2023-03-15,133.459,134.4502,132.3585,132.7031,979787
2023-03-16,132.7031,134.7584,131.9877,134.1333,1394889
2023-03-17,134.1333,138.3724,131.9139,135.684,841200
2023-03-20,135.684,140.4266,133.9292,138.3319,1042447
2023-03-21,138.3319,139.84,137.1305,139.3806,1012395
2023-03-22,139.3806,141.0329,136.3913,138.4413,986939
2023-03-23,138.4413,139.7988,138.3931,139.7101,1180630
2023-03-24,139.7101,141.5554,129.415,134.0193,1230824
2023-03-27,134.0193,136.0153,132.7656,134.7689,1120013
2023-03-28,134.7689,138.8148,134.6043,138.0117,709758
2023-03-29,138.0117,140.4482,133.5419,135.9768,1225110
2023-03-30,135.9768,144.0708,135.1724,143.4777,842348
2023-03-31,143.4777,145.4883,143.0703,145.2534,1447188
2023-04-03,145.2534,145.5073,144.9953,145.2958,1100883
2023-04-04,145.2958,146.9816,144.4574,146.745,1299484
2023-04-05,146.745,148.6715,143.2907,144.2429,673673
2023-04-06,144.2429,147.1172,143.9837,146.9617,1076631
2023-04-07,146.9617,151.1439,144.8645,148.2775,887740
2023-04-10,148.2775,154.9716,144.3612,151.8716,1032745
2023-04-11,151.8716,152.2768,149.0754,149.7858,934147
2023-04-12,149.7858,155.1666,147.7915,153.1721,500643
2023-04-13,153.1721,159.6943,152.7421,159.3865,988863
2023-04-14,159.3865,161.7827,159.1272,161.608,1209826
2023-04-17,161.608,165.8844,161.2324,165.7571,1566799
2023-04-18,165.7571,171.3498,164.2598,170.1937,851730
2023-04-19,170.1937,171.091,170.1931,171.0901,1074940
2023-04-20,171.0901,174.4991,171.0742,174.4864,1174443
2023-04-21,174.4864,174.9646,170.7272,171.8051,1173537
2023-04-24,171.8051,176.7645,171.1235,175.097,1345969
2023-04-25,175.097,178.6314,174.9798,178.1395,1168291
2023-04-26,178.1395,181.2328,177.0075,179.8207,1070916
2023-04-27,179.8207,181.2268,178.4132,178.889,846355
2023-04-28,178.889,181.3307,178.7532,180.9165,1109131
2023-05-01,180.9165,183.3424,179.9588,182.393,1287429
2023-05-02,182.393,183.039,181.7586,182.1272,655468
2023-05-03,182.1272,182.7429,178.6218,179.107,1155557
2023-05-04,179.107,179.932,176.112,176.578,1079277
2023-05-05,176.578,180.6793,174.8086,179.1738,1189749
2023-05-08,179.1738,179.2263,173.7987,173.9329,1165648
2023-05-09,173.9329,181.1916,173.0761,180.5947,1158955
2023-05-10,180.5947,181.4071,179.2498,181.0376,958036
2023-05-11,181.0376,182.5085,178.7322,179.7244,1207622
2023-05-12,179.7244,180.884,172.5343,173.2386,608300
2023-05-15,173.2386,175.6288,170.7302,171.7161,1065088
2023-05-16,171.7161,177.2811,170.0004,176.1864,1093792
2023-05-17,176.1864,176.8078,170.9247,171.1667,930560
2023-05-18,171.1667,180.7548,171.0202,180.3018,471378
2023-05-19,180.3018,190.0078,174.4159,185.2994,1271363
2023-05-22,185.2994,189.833,183.8279,184.9143,846453
2023-05-23,184.9143,187.7898,184.1797,187.3394,1142760
2023-05-24,187.3394,190.3908,185.7605,188.5496,902698
2023-05-25,188.5496,192.745,185.5066,189.6621,823087
2023-05-26,189.6621,189.8254,187.8177,188.0648,885565
2023-05-29,188.0648,192.6007,187.6827,191.2992,1154615
2023-05-30,191.2992,192.1504,190.0386,190.9793,1407445
2023-05-31,190.9793,193.5848,190.2068,192.933,1128417
2023-06-01,192.933,193.814,192.8147,193.5748,955909
2023-06-02,193.5748,198.328,193.4771,198.0159,914207
2023-06-05,198.0159,202.6192,197.8537,202.2647,750440
2023-06-06,202.2647,205.7374,201.7661,205.1948,1127487
2023-06-07,205.1948,209.9092,202.2508,205.7069,1093461
2023-06-08,205.7069,209.8808,204.5091,208.7141,995390
2023-06-09,208.7141,211.6769,208.4579,211.4217,1000707
2023-06-12,211.4217,217.4739,208.4806,216.1119,846149
2023-06-13,216.1119,216.1439,209.9739,209.9967,813150
2023-06-14,209.9967,215.5367,208.9709,214.0684,1363227
2023-06-15,214.0684,222.4725,210.6143,218.7847,956783
2023-06-16,218.7847,224.7562,217.2164,223.0279,1222589
2023-06-19,223.0279,224.2862,217.381,219.0159,1345436
2023-06-20,219.0159,220.032,218.9886,219.9961,973422
2023-06-21,219.9961,220.0731,219.3853,219.5564,821605
2023-06-22,219.5564,231.1892,218.767,230.3598,835902
2023-06-23,230.3598,232.6255,227.6723,230.318,925813
2023-06-26,230.318,235.1614,228.3741,231.6297,978697
2023-06-27,231.6297,232.8942,227.0541,227.8357,1549511
2023-06-28,227.8357,234.4937,225.2167,233.1681,692640
2023-06-29,233.1681,236.6861,231.981,236.2558,1292348
2023-06-30,236.2558,237.1451,230.3303,231.2405,743764
2023-07-03,231.2405,235.2169,228.5266,230.0522,827107
2023-07-04,230.0522,235.0275,228.6791,232.3087,1069077
2023-07-05,232.3087,233.506,230.2431,231.8482,1248544
2023-07-06,231.8482,236.5055,223.2177,228.0355,982243
2023-07-07,228.0355,229.2327,227.6052,228.925,1121627
2023-07-10,228.925,229.6804,221.2878,221.6958,1275502
2023-07-11,221.6958,223.1606,214.3659,217.2201,924011
2023-07-12,217.2201,220.9633,215.9845,220.1863,1375550
2023-07-13,220.1863,220.9058,208.1611,211.051,597891
2023-07-14,211.051,211.3833,209.6679,211.0467,1113959
2023-07-17,211.0467,213.5556,210.2217,212.9024,1184219
2023-07-18,212.9024,214.2415,209.3758,210.3163,1289996
2023-07-19,210.3163,211.1193,208.3565,208.5535,950144
2023-07-20,208.5535,216.7534,206.881,215.5564,1296597
2023-07-21,215.5564,221.9459,214.6129,220.6426,1192003
2023-07-24,220.6426,221.4624,219.4207,219.7269,1031322
2023-07-25,219.7269,221.1868,212.8259,216.1031,894160
2023-07-26,216.1031,216.3301,213.3859,213.7885,827681
2023-07-27,213.7885,214.4882,211.2754,211.6159,918134
2023-07-28,211.6159,219.9604,209.7272,218.2415,896635
2023-07-31,218.2415,220.4351,211.5701,213.0937,1423931
2023-08-01,213.0937,214.2624,209.6416,210.0591,1082157
2023-08-02,210.0591,211.0885,207.9393,209.52,967709
2023-08-03,209.52,210.3648,208.3173,208.6031,892352
2023-08-04,208.6031,214.8529,208.5805,214.7653,923241
2023-08-07,214.7653,216.0965,209.9451,210.6421,1172070
2023-08-08,210.6421,212.0438,206.2465,208.6567,917083
2023-08-09,208.6567,209.5769,205.5828,205.855,933072
2023-08-10,205.855,206.1723,205.1643,205.4738,1042336
2023-08-11,205.4738,208.1781,205.2895,208.0961,1242589
2023-08-14,208.0961,208.4905,207.5543,207.7852,1163605
2023-08-15,207.7852,211.2171,203.0773,206.2871,1005134
2023-08-16,206.2871,206.5841,204.4367,205.1655,984717
2023-08-17,205.1655,205.2309,203.2884,203.3157,1144917
2023-08-18,203.3157,203.3934,201.4684,201.5181,909301
2023-08-21,201.5181,208.9267,200.3039,208.5529,1302494
2023-08-22,208.5529,217.3914,208.1234,216.3906,865784
2023-08-23,216.3906,220.9747,213.1388,220.0361,715528
2023-08-24,220.0361,224.243,219.0775,221.8815,706272
2023-08-25,221.8815,228.5845,221.5716,227.5976,724756
2023-08-28,227.5976,228.4504,226.8269,227.0952,769009
2023-08-29,227.0952,230.5953,226.4556,230.1747,714844
2023-08-30,230.1747,230.5567,229.047,229.4957,1104366
2023-08-31,229.4957,230.0983,228.8727,229.1152,953044
2023-09-01,229.1152,230.9106,227.1055,228.848,1028822
2023-09-04,228.848,233.8922,219.7846,222.9061,780644
2023-09-05,222.9061,223.054,215.6463,216.0778,1001647
2023-09-06,216.0778,221.0688,215.3561,220.0801,823600
2023-09-07,220.0801,221.6199,220.0599,221.5723,1227443
2023-09-08,221.5723,221.9845,214.2884,214.5512,942286
2023-09-11,214.5512,215.9822,214.4428,215.9278,879820
2023-09-12,215.9278,220.1874,211.9612,217.7543,1091390
2023-09-13,217.7543,218.0036,215.4017,215.7067,1164802
2023-09-14,215.7067,218.4132,215.6768,218.4024,998705
2023-09-15,218.4024,219.2994,215.18,215.6952,767866
2023-09-18,215.6952,215.8944,206.0976,206.4058,1050576
2023-09-19,206.4058,207.1187,200.1829,201.0908,979083
2023-09-20,201.0908,201.1359,199.0913,199.1771,858622
2023-09-21,199.1771,202.6899,198.8462,202.4251,1114850
2023-09-22,202.4251,205.0156,201.798,203.1331,1245375
2023-09-25,203.1331,204.0824,200.6469,201.1449,663844
2023-09-26,201.1449,203.1578,200.9207,203.0355,906562
2023-09-27,203.0355,208.1275,201.534,205.8835,727879
2023-09-28,205.8835,207.0554,196.8635,197.2623,1175983
2023-09-29,197.2623,205.2233,196.2068,204.2057,1109899
2023-10-02,204.2057,205.162,201.303,203.0136,846557
2023-10-03,203.0136,204.7612,194.7993,196.2504,1441363
2023-10-04,196.2504,196.3923,195.0055,195.1482,840570
2023-10-05,195.1482,195.335,192.896,193.1704,998334
2023-10-06,193.1704,194.2199,188.627,189.9339,621192
2023-10-09,189.9339,190.7097,187.78,188.2418,831604
2023-10-10,188.2418,196.0447,186.3347,192.9065,966087
2023-10-11,192.9065,193.4108,190.8761,191.759,741905
2023-10-12,191.759,193.3314,190.7265,192.3917,819615
2023-10-13,192.3917,196.0572,188.1139,190.7412,1110674
2023-10-16,190.7412,191.6798,190.5203,191.0983,882846
2023-10-17,191.0983,192.5672,189.1969,190.4555,906322
2023-10-18,190.4555,197.6304,186.8011,196.5954,1073953
2023-10-19,196.5954,200.294,193.1084,196.0961,1027274
2023-10-20,196.0961,203.3858,195.5467,202.9642,842966
2023-10-23,202.9642,206.8464,193.5547,195.2474,969406
2023-10-24,195.2474,195.2698,195.0395,195.064,1278423
2023-10-25,195.064,202.6268,191.8732,199.2214,1008071
2023-10-26,199.2214,202.4172,192.8759,194.2324,790693
2023-10-27,194.2324,197.866,193.2447,196.8436,806102
2023-10-30,196.8436,197.59,194.7574,196.5304,1110764
2023-10-31,196.5304,198.1313,195.8146,196.439,1100411
2023-11-01,196.439,202.8415,192.708,199.3108,1145826
2023-11-02,199.3108,199.3969,193.9901,194.1419,941698
2023-11-03,194.1419,196.8608,193.9605,196.6531,1068764
2023-11-06,196.6531,196.737,194.9096,194.9919,906888
2023-11-07,194.9919,198.6923,194.2237,198.2233,1327753
2023-11-08,198.2233,204.2763,193.8806,203.2327,591554
2023-11-09,203.2327,208.6814,201.3448,206.2023,817437
2023-11-10,206.2023,210.9431,199.8407,202.2665,842103
2023-11-13,202.2665,204.1008,198.2624,201.4617,803498
2023-11-14,201.4617,201.6839,200.2656,200.3451,515183
2023-11-15,200.3451,202.18,198.9995,199.515,1434489
2023-11-16,199.515,206.1407,198.2493,204.9835,916729
2023-11-17,204.9835,209.5349,201.957,205.8845,926790
